college_name,location,domain,specialization,course,fee,relevant_exam,min_marks,type,accreditation,scholarship,facilities,link
"Indian Institute of Information Technology - [IIIT], Allahabad","Allahabad, Uttar Pradesh",Engineering and Technology,Electronics and Communication Engineering,B.Tech,177380.00,JEE-Main,7355.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://aaa.iiita.ac.in/
IIT Jodhpur - Indian Institute of Technology - [IITJ],"Jodhpur, Rajasthan",Engineering and Technology,Computer Science and Engineering,B.Tech,254800.00,JEE-Advanced,2798.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iitj.ac.in/admission/btech.php?id=apply_online
IIT Jodhpur - Indian Institute of Technology - [IITJ],"Jodhpur, Rajasthan",Engineering and Technology,Mechanical Engineering,B.Tech,254800.00,JEE-Advanced,8780.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iitj.ac.in/admission/btech.php?id=apply_online
IIT Jodhpur - Indian Institute of Technology - [IITJ],"Jodhpur, Rajasthan",Engineering and Technology,Electrical Engineering,B.Tech,254800.00,JEE-Advanced,5852.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iitj.ac.in/admission/btech.php?id=apply_online
IIT Jodhpur - Indian Institute of Technology - [IITJ],"Jodhpur, Rajasthan",Engineering and Technology,Civil Infrastructure Engineering,B.Tech,254800.00,JEE-Advanced,11967.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iitj.ac.in/admission/btech.php?id=apply_online
Netaji Subhas University of Technology - [NSUT],"New Delhi, Delhi NCR",Engineering and Technology,Computer Engineering,B.Tech,240000.00,CSAB-Counselling,4416.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",http://www.nsut.ac.in/en/ug-admission
Netaji Subhas University of Technology - [NSUT],"New Delhi, Delhi NCR",Engineering and Technology,Mechanical Engineering,B.Tech,240000.00,JAC-Delhi,160216.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",http://www.nsut.ac.in/en/ug-admission
Netaji Subhas University of Technology - [NSUT],"New Delhi, Delhi NCR",Engineering and Technology,Electronics and Communication Engineering,B.Tech,240000.00,JAC-Delhi,57147.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",http://www.nsut.ac.in/en/ug-admission
Netaji Subhas University of Technology - [NSUT],"New Delhi, Delhi NCR",Engineering and Technology,Electrical Engineering,B.Tech,240000.00,JAC-Delhi,126482.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",http://www.nsut.ac.in/en/ug-admission
Netaji Subhas University of Technology - [NSUT],"New Delhi, Delhi NCR",Engineering and Technology,Civil Engineering,B.Tech,240000.00,JAC-Delhi,173725.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",http://www.nsut.ac.in/en/ug-admission
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Engineering and Technology,Computer Science and Engineering,B.Tech,168000.00,JEE-Main,3975.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.mnnit.ac.in/index.php/admission
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Engineering and Technology,Electronics and Communication Engineering,B.Tech,168000.00,JEE-Main,7297.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.mnnit.ac.in/index.php/admission
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Engineering and Technology,Mechanical Engineering,B.Tech,168000.00,JEE-Main,17483.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.mnnit.ac.in/index.php/admission
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Engineering and Technology,Electrical Engineering,B.Tech,168000.00,JEE-Main,10333.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.mnnit.ac.in/index.php/admission
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Engineering and Technology,Civil Engineering,B.Tech,168000.00,JEE-Main,24119.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.mnnit.ac.in/index.php/admission
MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"Allahabad, Uttar Pradesh",Engineering and Technology,Electrical And Electronics Engineering,B.Tech,168000.00,JEE-Main,0.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.mnnit.ac.in/index.php/admission
"National Institute of Technology - [NITC], Calicut","Calicut, Kerala",Engineering and Technology,Electronics and Communication Engineering,B.Tech,318786.00,JEE-Main,6838.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitc.ac.in/admissions-ug
"National Institute of Technology - [NITC], Calicut","Calicut, Kerala",Engineering and Technology,Electrical And Electronics Engineering,B.Tech,318786.00,JEE-Main,10194.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitc.ac.in/admissions-ug
"National Institute of Technology - [NITC], Calicut","Calicut, Kerala",Engineering and Technology,Computer Science and Engineering,B.Tech,318786.00,JEE-Main,4088.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitc.ac.in/admissions-ug
"National Institute of Technology - [NITC], Calicut","Calicut, Kerala",Engineering and Technology,Civil Engineering,B.Tech,318786.00,JEE-Main,29580.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitc.ac.in/admissions-ug
"National Institute of Technology - [NITC], Calicut","Calicut, Kerala",Engineering and Technology,Mechanical Engineering,B.Tech,318786.00,JEE-Main,17925.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitc.ac.in/admissions-ug
"National Institute of Technology - [NIT], Rourkela","Rourkela, Odisha",Engineering and Technology,Computer Science and Engineering,B.Tech,248000.00,JEE-Main,2680.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Electronics And Instrumentation Engineering
"National Institute of Technology - [NIT], Rourkela","Rourkela, Odisha",Engineering and Technology,Mechanical Engineering,B.Tech,248000.00,JEE-Main,13682.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Electronics And Instrumentation Engineering
"National Institute of Technology - [NIT], Rourkela","Rourkela, Odisha",Engineering and Technology,Electrical Engineering,B.Tech,248000.00,JEE-Main,8770.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Electronics And Instrumentation Engineering
"National Institute of Technology - [NIT], Rourkela","Rourkela, Odisha",Engineering and Technology,Civil Engineering,B.Tech,248000.00,JEE-Main,23425.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Electronics And Instrumentation Engineering
"National Institute of Technology - [NIT], Rourkela","Rourkela, Odisha",Engineering and Technology,Electronics and Communication Engineering,B.Tech,248000.00,JEE-Main,5053.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Electronics And Instrumentation Engineering
"National Institute of Technology - [NIT], Rourkela","Rourkela, Odisha",Engineering and Technology,Electronics And Instrumentation Engineering,B.Tech,248000.00,JEE-Main,8646.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Electronics And Instrumentation Engineering
"National Institute of Technology - [NIT], New Delhi","New Delhi, Delhi NCR",Engineering and Technology,Electronics and Communication Engineering,B.Tech,161600.00,JEE-Main,11537.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitdelhi.ac.in/b-tech/
"National Institute of Technology - [NIT], New Delhi","New Delhi, Delhi NCR",Engineering and Technology,Computer Science and Engineering,B.Tech,161600.00,JEE-Main,7361.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitdelhi.ac.in/b-tech/
"National Institute of Technology - [NIT], New Delhi","New Delhi, Delhi NCR",Engineering and Technology,Electrical Engineering,B.Tech,161600.00,JEE-Main,16133.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitdelhi.ac.in/b-tech/
"National Institute of Technology - [NIT], New Delhi","New Delhi, Delhi NCR",Engineering and Technology,Civil Engineering,B.Tech,161600.00,JEE-Main,23970.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitdelhi.ac.in/b-tech/
"National Institute of Technology - [NIT], New Delhi","New Delhi, Delhi NCR",Engineering and Technology,Mechanical Engineering,B.Tech,161600.00,JEE-Main,19600.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://nitdelhi.ac.in/b-tech/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Computer Engineering,B.Tech,236700.00,JAC-Delhi,6198.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Mechanical Engineering,B.Tech,236700.00,JAC-Delhi,64996.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Electrical Engineering,B.Tech,236700.00,JAC-Delhi,50148.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Electronics and Communication Engineering,B.Tech,236700.00,JAC-Delhi,34502.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Civil Engineering,B.Tech,236700.00,JAC-Delhi,80022.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Electrical And Electronics Engineering,B.Tech,236700.00,JAC-Delhi,0.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
Delhi Technological University - [DTU],"New Delhi, Delhi NCR",Engineering and Technology,Computer Science and Engineering,B.Tech,236700.00,JAC-Delhi,21089.00,Government,NAAC Grade A 3.2,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://jacdelhi.admissions.nic.in/
International Institute of Information Technology - [IIIT-B],"Bangalore, Karnataka",Engineering and Technology,Computer Science and Engineering,B.Tech,464000.00,JEE-Main,4204.00,Government,NAAC Grade A,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iiitb.ac.in/courses/btech-integrated-mtech
International Institute of Information Technology - [IIIT-B],"Bangalore, Karnataka",Engineering and Technology,Electronics And Communication Engineering,B.Tech,464000.00,JEE-Main,5008.00,Government,NAAC Grade A,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iiitb.ac.in/courses/btech-integrated-mtech
Indraprastha Institute of Information Technology - [IIITD],"Okhla, New Delhi",Engineering and Technology,Electronics and Communication Engineering,B.Tech,462000.00,JAC-Delhi,39151.00,Government,NAAC Grade A 3.0,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Indraprastha Institute of Information Technology - [IIITD]
Indraprastha Institute of Information Technology - [IIITD],"Okhla, New Delhi",Engineering and Technology,Computer Science and Engineering,B.Tech,462000.00,JAC-Delhi,24828.00,Government,NAAC Grade A 3.0,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",Indraprastha Institute of Information Technology - [IIITD]
Visvesvaraya National Institute of Technology - [VNIT],"Nagpur, Maharashtra",Engineering and Technology,Mechanical Engineering,B.Tech,150950.00,JEE-Main,19781.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vnit.ac.in/
Visvesvaraya National Institute of Technology - [VNIT],"Nagpur, Maharashtra",Engineering and Technology,Civil Engineering,B.Tech,150950.00,JEE-Main,33178.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vnit.ac.in/
Visvesvaraya National Institute of Technology - [VNIT],"Nagpur, Maharashtra",Engineering and Technology,Computer Science and Engineering,B.Tech,150950.00,JEE-Main,5304.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vnit.ac.in/
Visvesvaraya National Institute of Technology - [VNIT],"Nagpur, Maharashtra",Engineering and Technology,Electrical And Electronics Engineering,B.Tech,150950.00,JEE-Main,13887.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vnit.ac.in/
Visvesvaraya National Institute of Technology - [VNIT],"Nagpur, Maharashtra",Engineering and Technology,Electronics and Communication Engineering,B.Tech,150950.00,JEE-Main,9124.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vnit.ac.in/
"Indian Institute of Information Technology - [IIITL], Lucknow","Lucknow, Uttar Pradesh",Engineering and Technology,Computer Science,B.Tech,269700.00,JEE-Main,8941.00,Government,MHRD,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iiitl.ac.in/index.php/b-tech-in-cs-2/
Indira Gandhi Delhi Technical University For Women -[IGDTUW],"New Delhi, Delhi NCR",Engineering and Technology,Computer Science and Engineering,B.Tech,88000.00,JAC-Delhi,103714.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.igdtuw.ac.in/admissions/undergraduate-admission
Indira Gandhi Delhi Technical University For Women -[IGDTUW],"New Delhi, Delhi NCR",Engineering and Technology,Electronics and Communication Engineering,B.Tech,88000.00,JAC-Delhi,149638.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.igdtuw.ac.in/admissions/undergraduate-admission
IIT Indore - Indian Institute of Technology - [IITI],"Indore, Madhya Pradesh",Engineering and Technology,Electrical Engineering,B.Tech,299400.00,JEE-Advanced,3498.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://academic.iiti.ac.in/index.php
IIT Indore - Indian Institute of Technology - [IITI],"Indore, Madhya Pradesh",Engineering and Technology,Computer Science and Engineering,B.Tech,299400.00,JEE-Advanced,1354.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://academic.iiti.ac.in/index.php
IIT Indore - Indian Institute of Technology - [IITI],"Indore, Madhya Pradesh",Engineering and Technology,Mechanical Engineering,B.Tech,299400.00,JEE-Advanced,6139.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://academic.iiti.ac.in/index.php
IIT Indore - Indian Institute of Technology - [IITI],"Indore, Madhya Pradesh",Engineering and Technology,Civil Engineering,B.Tech,299400.00,JEE-Advanced,9255.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://academic.iiti.ac.in/index.php
IIT Ropar - Indian Institute of Technology - [IITR],"Ropar, Punjab",Engineering and Technology,Computer Science and Engineering,B.Tech,243750.00,JEE-Advanced,2234.00,Government,MHRD,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitrpr.ac.in/btech
IIT Ropar - Indian Institute of Technology - [IITR],"Ropar, Punjab",Engineering and Technology,Electrical Engineering,B.Tech,243750.00,JEE-Advanced,5209.00,Government,MHRD,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitrpr.ac.in/btech
IIT Ropar - Indian Institute of Technology - [IITR],"Ropar, Punjab",Engineering and Technology,Mechanical Engineering,B.Tech,243750.00,JEE-Advanced,7844.00,Government,MHRD,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitrpr.ac.in/btech
IIT Ropar - Indian Institute of Technology - [IITR],"Ropar, Punjab",Engineering and Technology,Civil Engineering,B.Tech,243750.00,JEE-Advanced,10771.00,Government,MHRD,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitrpr.ac.in/btech
IIT Bhubaneswar - Indian Institute of Technology - [IITBBS],"Bhubaneswar, Odisha",Engineering and Technology,Computer Science and Engineering,B.Tech,241390.00,JEE-Advanced,3404.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbbs.ac.in/index.php/home/academics/admission-b-tech/
IIT Bhubaneswar - Indian Institute of Technology - [IITBBS],"Bhubaneswar, Odisha",Engineering and Technology,Electrical Engineering,B.Tech,241390.00,JEE-Advanced,6505.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbbs.ac.in/index.php/home/academics/admission-b-tech/
IIT Bhubaneswar - Indian Institute of Technology - [IITBBS],"Bhubaneswar, Odisha",Engineering and Technology,Civil Engineering,B.Tech,241390.00,JEE-Advanced,13018.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbbs.ac.in/index.php/home/academics/admission-b-tech/
IIT Bhubaneswar - Indian Institute of Technology - [IITBBS],"Bhubaneswar, Odisha",Engineering and Technology,Electronics & Communication Engineering,B.Tech,241390.00,JEE-Advanced,4798.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbbs.ac.in/index.php/home/academics/admission-b-tech/
IIT Bhubaneswar - Indian Institute of Technology - [IITBBS],"Bhubaneswar, Odisha",Engineering and Technology,Mechanical Engineering,B.Tech,241390.00,JEE-Advanced,9362.00,Government,AICTE,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbbs.ac.in/index.php/home/academics/admission-b-tech/
IIT Tirupati - Indian Institute of Technology - [IITTP],"Tirupati, Andhra Pradesh",Engineering and Technology,Computer Science and Engineering,B.Tech,220420.00,JEE-Advanced,4469.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iittp.ac.in/b-tech-admission
IIT Tirupati - Indian Institute of Technology - [IITTP],"Tirupati, Andhra Pradesh",Engineering and Technology,Electrical Engineering,B.Tech,220420.00,JEE-Advanced,7487.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iittp.ac.in/b-tech-admission
IIT Tirupati - Indian Institute of Technology - [IITTP],"Tirupati, Andhra Pradesh",Engineering and Technology,Civil Engineering,B.Tech,220420.00,JEE-Advanced,13759.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iittp.ac.in/b-tech-admission
IIT Tirupati - Indian Institute of Technology - [IITTP],"Tirupati, Andhra Pradesh",Engineering and Technology,Mechanical Engineering,B.Tech,220420.00,JEE-Advanced,10480.00,Government,"AICTE, UGC",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://iittp.ac.in/b-tech-admission
IIT Bhilai - Indian Institute of Technology - [IITB],"Bhilai, Chhattisgarh",Engineering and Technology,Electrical Engineering,B.Tech,236250.00,JEE-Advanced,9455.00,Government,"UGC, MHRD",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbhilai.ac.in/index.php?pid=adm_undergraduate
IIT Bhilai - Indian Institute of Technology - [IITB],"Bhilai, Chhattisgarh",Engineering and Technology,Computer Science and Engineering,B.Tech,236250.00,JEE-Advanced,5907.00,Government,"UGC, MHRD",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbhilai.ac.in/index.php?pid=adm_undergraduate
IIT Bhilai - Indian Institute of Technology - [IITB],"Bhilai, Chhattisgarh",Engineering and Technology,Mechanical Engineering,B.Tech,236250.00,JEE-Advanced,11505.00,Government,"UGC, MHRD",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbhilai.ac.in/index.php?pid=adm_undergraduate
IIT Bhilai - Indian Institute of Technology - [IITB],"Bhilai, Chhattisgarh",Engineering and Technology,Electronics and Communication Engineering,B.Tech,236250.00,JEE-Advanced,8578.00,Government,"UGC, MHRD",Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitbhilai.ac.in/index.php?pid=adm_undergraduate
Atal Bihari Vajpayee Indian Institute of Information Technology and Management - [ABVIIITM],"Gwalior, Madhya Pradesh",Engineering and Technology,Computer Science and Engineering,B.Tech,203250.00,JEE-Main,7166.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iiitm.ac.in/index.php/en/#
Atal Bihari Vajpayee Indian Institute of Information Technology and Management - [ABVIIITM],"Gwalior, Madhya Pradesh",Engineering and Technology,Electrical And Electronics Engineering,B.Tech,203250.00,JEE-Main,15709.00,Government,NAAC Grade,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iiitm.ac.in/index.php/en/#
Veermata Jijabai Technological Institute - [VJTI],"Mumbai, Maharashtra",Engineering and Technology,Electronics Engineering,B.Tech,85551.00,MHT-CET,95.72,Government,NBA,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vjti.ac.in/undergraduate-admission/
Veermata Jijabai Technological Institute - [VJTI],"Mumbai, Maharashtra",Engineering and Technology,Civil Engineering,B.Tech,85551.00,MHT-CET,90.59,Government,NBA,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vjti.ac.in/undergraduate-admission/
Veermata Jijabai Technological Institute - [VJTI],"Mumbai, Maharashtra",Engineering and Technology,Computer Engineering,B.Tech,85551.00,MHT-CET,99.42,Government,NBA,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vjti.ac.in/undergraduate-admission/
Veermata Jijabai Technological Institute - [VJTI],"Mumbai, Maharashtra",Engineering and Technology,Mechanical Engineering,B.Tech,85551.00,MHT-CET,93.24,Government,NBA,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vjti.ac.in/undergraduate-admission/
Veermata Jijabai Technological Institute - [VJTI],"Mumbai, Maharashtra",Engineering and Technology,Electrical Engineering,B.Tech,85551.00,MHT-CET,93.53,Government,NBA,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://vjti.ac.in/undergraduate-admission/
IIT Dharwad - Indian Institute of Technology - [IITD],"Dharwad, Karnataka",Engineering and Technology,Computer Science and Engineering,B.Tech,239000.00,JEE-Advanced,5577.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitdh.ac.in/
IIT Dharwad - Indian Institute of Technology - [IITD],"Dharwad, Karnataka",Engineering and Technology,Mechanical Engineering,B.Tech,239000.00,JEE-Advanced,111402.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitdh.ac.in/
IIT Dharwad - Indian Institute of Technology - [IITD],"Dharwad, Karnataka",Engineering and Technology,Electrical Engineering,B.Tech,239000.00,JEE-Advanced,0.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitdh.ac.in/
IIT Dharwad - Indian Institute of Technology - [IITD],"Dharwad, Karnataka",Engineering and Technology,Civil Infrastructure Engineering,B.Tech,239000.00,JEE-Advanced,144554.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitdh.ac.in/
IIT Dharwad - Indian Institute of Technology - [IITD],"Dharwad, Karnataka",Engineering and Technology,Electrical And Electronics Engineering,B.Tech,239000.00,JEE-Advanced,8881.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitdh.ac.in/
IIT Dharwad - Indian Institute of Technology - [IITD],"Dharwad, Karnataka",Engineering and Technology,Electronics & Communication Engineering,B.Tech,239000.00,JEE-Advanced,8144.00,Government,UGC,Yes,"Research Facilities,Library,Hostel Facilities,Financial Support,Health Services,Cultural and Extracurricular Activities",https://www.iitdh.ac.in/
